ם;י;ו;ל;ה;י;ל;ו;י;ה;ו;ל;א;ר;ש;י;י;נ;ב;ך;ו;ת;מ;ם;י;ו;ל;ה;ת;א;ת;ל;ד;ב;ה;ו;ה;ו;ה;י;ל;ה;פ;ו;נ;ת;ם;ת;א;ת;פ;נ;ה;ו;ו;י;נ;ב;י;נ;פ;ל;ו;ן;ר;ה;א;י;נ;פ;ל;ם;י;ו;ל;ה;ת;א;ת;ד;מ;ע;ה;ו;ם;י;ו;ל;ה;ל;ע;ר;פ;כ;ל;ה;ו;ה;י;ל;ה;ל;ע;ד;ח;א;ה;ת;א;ו;ת;א;ט;ח;ד;ח;א;ה;ת;א;ה;ש;ע;ו;ם;י;ר;פ;ה;ש;א;ר;ל;ע;ם;ה;י;ד;י;ת;א;ו;כ;מ;ס;י;ם;י;ו;ל;ה;ו;ה;ו;ה;י;ת;ד;ב;ע;ת;א;ד;ב;ע;ל;ו;י;ה;ו;ל;א;ר;ש;י;י;נ;ב;ת;א;מ;ה;ו;ה;י;י;נ;פ;ל;ה;פ;ו;נ;ת;ם;י;ו;ל;ה;ת;א;ן;ר;ה;א;ף;י;נ;ה;ו;ם;י;ו;ל;ה;ל;ע;ם;ה;י;ד;י;ת;א;ל;א;ר;ש;י;י;נ;ב;ו;כ;מ;ס;ו;ה;ו;ה;י;י;נ;פ;ל;ם;י;ו;ל;ה;ת;א;ת;ב;ר;ק;ה;ו;ל;א;ר;ש;י;י;נ;ב;ת;ד;ע;ל;כ;ת;א;ת;ל;ה;ק;ה;ו;ד;ע;ו;מ;ל;ה;א;י;נ;פ;ל;ם;י;ו;ל;ה;ת;א;ת;ב;ר;ק;ה;ו;ת;א;ט;ח;ל;ח;ק;ת;ר;ק;ב;ן;ב;י;נ;ש;ר;פ;ו;ן;מ;ש;ב;ה;ל;ו;ל;ב;ת;ל;ס;ו;ת;ח;נ;מ;ו;ר;ק;ב;ן;ב;ר;פ;ו;ח;ק;ל;ו;ו;ר;ה
ו;ל;ל;ל;א;ר;ש;י;י;נ;ב;ת;ד;ע;ל;כ;ו;ן;ר;ה;א;ו;ה;ש;מ;ש;ע;י;ו;ש;ד;ק;ה;ל;א;ל;א;ר;ש;י;י;נ;ב;ת;ש;ג;ב;ף;ג;נ;ל;א;ר;ש;י;י;נ;ב;ב;ה;י;ה;י;א;ל;ו;ל;א;ר;ש;י;י;נ;ב;ל;ע;ר;פ;כ;ל;ו;ד;ע;ו;מ;ל;ה;א;ב;ל;א;ר;ש;י;י;נ;ב;ת;ד;ב;ע;ת;א;ד;ב;ע;ל;ל;א;ר;ש;י;י;נ;ב;ך;ו;ת;מ;ו;י;נ;ב;ל;ו;ן;ר;ה;א;ל;ם;י;נ;ת;נ;ם;י;ו;ל;ה;ת;א;ה;נ;ת;א;ו;ל;א;ר;ש;י;י;נ;ב;ב;ר;ו;כ;ב;ל;כ;ת;ח;ת;ם;י;ו;ל;ה;ת;א;ח;ק;א;ו;י;ל;ם;ת;א;י;ת;ש;ד;ק;ה;ם;י;ר;צ;מ;ץ;ר;א;ב;ר;ו;כ;ב;ל;כ;י;ת;כ;ה;ם;ו;י;ב;ה;מ;ה;ב;ב;ו;ם;ד;א;ב;ל;א;ר;ש;י;י;נ;ב;ב;ר;ו;כ;ב;ל;כ;י;ל;י;כ;י;ל;ם;ת;א;י;ת;ח;ק;ל;ל;א;ר;ש;י;י;נ;ב;מ;ל;כ;ר;ו;כ;ב;ם;ח;ר;ל;כ;ת;ר;ט;פ;ת;ח;ת;ל;א;ר;ש;י;י;נ;ב;ך;ו;ת;מ;י;ל;ה;מ;ה;ם;י;נ;ת;נ;ם;י;נ;ת;נ;י;כ;ה;פ;ו;נ;ת;ם;ת;א;ת;פ;נ;ה;ו;ם;ת;א;ת;ר;ה;ט;ו;ד;ע;ו;מ;ל;ה;א;ת;א;ד;ב;ע;ל;ם;י;ו;ל;ה;ו;א;ב;י;ן;כ;י;ר;ח;א;ו
ו;ם;ת;ר;מ;ש;מ;ב;ם;י;ו;ל;ל;ה;ש;ע;ת;ה;כ;כ;ד;ב;ע;י;א;ל;ה;ד;ב;ע;ו;ת;ר;מ;ש;מ;ר;מ;ש;ל;ד;ע;ו;מ;ל;ה;א;ב;ו;י;ח;א;ת;א;ת;ר;ש;ו;ד;ו;ע;ד;ב;ע;י;א;ל;ו;ה;ד;ב;ע;ה;א;ב;צ;מ;ב;ו;ש;י;ה;נ;ש;ם;י;ש;מ;ח;ן;ב;מ;ו;ד;ע;ו;מ;ל;ה;א;ת;ד;ב;ע;ב;א;ב;צ;א;ב;צ;ל;א;ו;ב;י;ה;ל;ע;מ;ו;ה;נ;ש;ם;י;ר;ש;ע;ו;ש;מ;ח;ן;ב;מ;ם;י;ו;ל;ל;ר;ש;א;ת;א;ז;ר;מ;א;ל;ה;ש;מ;ל;א;ה;ו;ה;י;ר;ב;ד;י;ו;ם;ה;ל;ו;ש;ע;ן;כ;ם;י;ו;ל;ה;ל;ע;ה;ש;מ;ת;א;ה;ו;ה;י;ה;ו;צ;ר;ש;א;כ;ו;י;נ;ב;י;נ;פ;ל;ו;ן;ר;ה;א;י;נ;פ;ל;ד;ע;ו;מ;ל;ה;א;ב;ם;ת;ד;ב;ע;ת;א;ד;ב;ע;ל;ם;י;ו;ל;ה;ו;א;ב;ן;כ;י;ר;ח;א;ו;ם;ר;ה;ט;ל;ן;ר;ה;א;ם;ה;י;ל;ע;ר;פ;כ;י;ו;ה;ו;ה;י;י;נ;פ;ל;ה;פ;ו;נ;ת;ם;ת;א;ן;ר;ה;א;ף;נ;י;ו;ם;ה;י;ד;ג;ב;ו;ס;ב;כ;י;ו;ם;י;ו;ל;ה;ו;א;ט;ח;ת;י;ו;ל;א;ר;ש;י;י;נ;ב;ם;ה;ל;ו;ש;ע;ן;כ;ם;י;ו;ל;ל;ה;ש;מ;ת;א;ה;ו;ה;י;ה;ו;צ;ר;ש;א;ל;כ;כ;ם;י
א;ה;מ;ה;ה;ם;י;ש;נ;א;ה;ו;ר;מ;א;י;ו;א;ו;ה;ה;ם;ו;י;ב;ן;ר;ה;א;י;נ;פ;ל;ו;ה;ש;מ;י;נ;פ;ל;ו;ב;ר;ק;י;ו;א;ו;ה;ה;ם;ו;י;ב;ח;ס;פ;ה;ת;ש;ע;ל;ו;ל;כ;י;א;ל;ו;ם;ד;א;ש;פ;נ;ל;ם;י;א;מ;ט;ו;י;ה;ר;ש;א;ם;י;ש;נ;א;י;ה;י;ו;ל;א;ר;ש;י;י;נ;ב;ו;ש;ע;ן;כ;ה;ש;מ;ת;א;ה;ו;ה;י;ה;ו;צ;ר;ש;א;ל;כ;כ;י;נ;י;ס;ר;ב;ד;מ;ב;ם;י;ב;ר;ע;ה;ן;י;ב;ש;ד;ח;ל;ם;ו;י;ר;ש;ע;ה;ע;ב;ר;א;ב;ן;ו;ש;א;ר;ב;ח;ס;פ;ה;ת;א;ו;ש;ע;י;ו;ח;ס;פ;ה;ת;ש;ע;ל;ל;א;ר;ש;י;י;נ;ב;ל;א;ה;ש;מ;ר;ב;ד;י;ו;ו;ת;א;ו;ש;ע;ת;ו;י;ט;פ;ש;מ;ל;כ;כ;ו;ו;י;ת;ק;ח;ל;כ;כ;ו;ד;ע;ו;מ;ב;ו;ת;א;ו;ש;ע;ת;ם;י;ב;ר;ע;ה;ן;י;ב;ה;ז;ה;ש;ד;ח;ב;ם;ו;י;ר;ש;ע;ה;ע;ב;ר;א;ב;ו;ד;ע;ו;מ;ב;ח;ס;פ;ה;ת;א;ל;א;ר;ש;י;י;נ;ב;ו;ש;ע;י;ו;ר;מ;א;ל;ן;ו;ש;א;ר;ה;ש;ד;ח;ב;ם;י;ר;צ;מ;ץ;ר;א;מ;ם;ת;א;צ;ל;ת;י;נ;ש;ה;ה;נ;ש;ב;י;נ;י;ס;ר;ב;ד;מ;ב;ה;ש;מ;ל;א;ה;ו;ה;י;ר;ב;ד;י
ל;ה;ו;ה;י;ן;ב;ר;ק;י;כ;ה;י;מ;ע;מ;א;ו;ה;ה;ש;פ;נ;ה;ה;ת;ר;כ;נ;ו;ח;ס;פ;ה;ת;ו;ש;ע;ל;ל;ד;ח;ו;ה;י;ה;א;ל;ך;ר;ד;ב;ו;ר;ו;ה;ט;א;ו;ה;ר;ש;א;ש;י;א;ה;ו;ו;ת;א;ו;ש;ע;י;ח;ס;פ;ה;ת;ק;ח;ל;כ;כ;ו;ב;ו;ר;ב;ש;י;א;ל;ם;צ;ע;ו;ר;ק;ב;ד;ע;ו;נ;מ;מ;ו;ר;י;א;ש;י;א;ל;ו;ה;ל;כ;א;י;ם;י;ר;ר;מ;ו;ת;ו;צ;מ;ל;ע;ו;ת;א;ו;ש;ע;י;ם;י;ב;ר;ע;ה;ן;י;ב;ם;ו;י;ר;ש;ע;ה;ע;ב;ר;א;ב;י;נ;ש;ה;ש;ד;ח;ב;ה;ו;ה;י;ל;ח;ס;פ;ה;ש;ע;ו;ם;כ;י;ת;ר;ד;ל;ו;א;ם;כ;ל;ה;ק;ח;ר;ך;ר;ד;ב;ו;א;ש;פ;נ;ל;א;מ;ט;ה;י;ה;י;י;כ;ש;י;א;ש;י;א;ר;מ;א;ל;ל;א;ר;ש;י;י;נ;ב;ל;א;ר;ב;ד;ר;מ;א;ל;ה;ש;מ;ל;א;ה;ו;ה;י;ר;ב;ד;י;ו;ם;כ;ל;ה;ו;ה;י;ה;ו;צ;י;ה;מ;ה;ע;מ;ש;א;ו;ו;ד;מ;ע;ה;ש;מ;ם;ה;ל;א;ר;מ;א;י;ו;ל;א;ר;ש;י;י;נ;ב;ך;ו;ת;ב;ו;ד;ע;מ;ב;ה;ו;ה;י;ן;ב;ר;ק;ת;א;ב;ר;ק;ה;י;ת;ל;ב;ל;ע;ר;ג;נ;ה;מ;ל;ם;ד;א;ש;פ;נ;ל;ם;י;א;מ;ט;ו;נ;ח;נ;א;ו;י;ל
מ;ש;ו;ם;י;ב;ר;ם;י;מ;י;ן;כ;ש;מ;ה;ל;ע;ן;נ;ע;ה;ך;י;ר;א;ה;ב;ו;ו;נ;ח;י;ן;כ;ש;מ;ה;ל;ע;ן;נ;ע;ה;ן;כ;ש;י;ר;ש;א;י;מ;י;ל;כ;ו;נ;ח;י;ה;ו;ה;י;י;פ;ל;ע;ו;ל;א;ר;ש;י;י;נ;ב;ו;ע;ס;י;ה;ו;ה;י;י;פ;ל;ע;ל;א;ר;ש;י;י;נ;ב;ו;נ;ח;י;ם;ש;ן;נ;ע;ה;ם;ש;ן;כ;ש;י;ר;ש;א;ם;ו;ק;מ;ב;ו;ל;א;ר;ש;י;י;נ;ב;ו;ע;ס;י;ן;כ;י;ר;ח;א;ו;ל;ה;א;ה;ל;ע;מ;ן;נ;ע;ה;ת;ל;ע;ה;י;פ;ל;ו;ה;ל;י;ל;ש;א;ה;א;ר;מ;ו;ו;נ;ס;כ;י;ן;נ;ע;ה;ד;י;מ;ת;ה;י;ה;י;ן;כ;ר;ק;ב;ד;ע;ש;א;ה;א;ר;מ;כ;ן;כ;ש;מ;ה;ל;ע;ה;י;ה;י;ב;ר;ע;ב;ו;ת;ד;ע;ה;ל;ה;א;ל;ן;כ;ש;מ;ה;ת;א;ן;נ;ע;ה;ה;ס;כ;ן;כ;ש;מ;ה;ת;א;ם;י;ק;ה;ם;ו;י;ב;ו;ץ;ר;א;ה;ח;ר;ז;א;ל;ו;ר;ג;ל;ו;ם;כ;ל;ה;י;ה;י;ת;ח;א;ה;ק;ח;ה;ש;ע;י;ן;כ;ו;ט;פ;ש;מ;כ;ו;ח;ס;פ;ה;ת;ק;ח;כ;ה;ו;ה;י;ל;ח;ס;פ;ה;ש;ע;ו;ר;ג;ם;כ;ת;א;ר;ו;ג;י;י;כ;ו;א;ו;ה;ה;ש;י;א;ה;א;ש;י;ו;א;ט;ח;ו;ד;ע;מ;ב;ב;י;ר;ק;ה;א
ה;ב;ו;ע;ק;ת;ו;ת;ו;נ;ח;מ;ה;ת;א;ע;ס;מ;ל;ו;ה;ד;ע;ה;א;ר;ק;מ;ל;ך;ל;ו;י;ה;ו;ם;ת;א;ה;ש;ע;ת;ה;ש;ק;מ;ף;ס;כ;ת;ר;צ;ו;צ;ח;י;ת;ש;ך;ל;ה;ש;ע;ר;מ;א;ל;ה;ש;מ;ל;א;ה;ו;ה;י;ר;ב;ד;י;ו;ה;ש;מ;ד;י;ב;ה;ו;ה;י;י;פ;ל;ע;ו;ר;מ;ש;ה;ו;ה;י;ת;ר;מ;ש;מ;ת;א;ו;ע;ס;י;ה;ו;ה;י;י;פ;ל;ע;ו;ו;נ;ח;י;ה;ו;ה;י;י;פ;ל;ע;ו;ע;ס;י;ו;ת;ל;ע;ה;ב;ו;ו;ע;ס;י;א;ל;ו;ל;א;ר;ש;י;י;נ;ב;ו;נ;ח;י;ו;י;ל;ע;ן;כ;ש;ל;ן;כ;ש;מ;ה;ל;ע;ן;נ;ע;ה;ך;י;ר;א;ה;ב;ם;י;מ;י;ו;א;ש;ד;ח;ו;א;ם;י;מ;י;ו;א;ו;ע;ס;נ;ו;ן;נ;ע;ה;ה;ל;ע;נ;ו;ה;ל;י;ל;ו;ם;מ;ו;י;ו;א;ו;ע;ס;נ;ו;ר;ק;ב;ב;ן;נ;ע;ה;ה;ל;ע;נ;ו;ר;ק;ב;ד;ע;ב;ר;ע;מ;ן;נ;ע;ה;ה;י;ה;י;ר;ש;א;ש;י;ו;ו;ע;ס;י;ה;ו;ה;י;י;פ;ל;ע;ו;ו;נ;ח;י;ה;ו;ה;י;י;פ;ל;ע;ן;כ;ש;מ;ה;ל;ע;ר;פ;ס;מ;ם;י;מ;י;ן;נ;ע;ה;ה;י;ה;י;ר;ש;א;ש;י;ו;ו;ע;ס;י;א;ל;ו;ה;ו;ה;י;ת;ר;מ;ש;מ;ת;א;ל;א;ר;ש;י;י;נ;ב;ו;ר
ע;ל;ע;ת;ר;צ;צ;ח;ב;ם;ת;ע;ק;ת;ו;ם;כ;י;ש;ד;ח;י;ש;א;ר;ב;ו;ם;כ;י;ד;ע;ו;מ;ב;ו;ם;כ;ת;ח;מ;ש;ם;ו;י;ב;ו;ם;כ;י;ב;י;א;מ;ם;ת;ע;ש;ו;נ;ו;ם;כ;י;ה;ל;א;ה;ו;ה;י;י;נ;פ;ל;ם;ת;ר;כ;ז;נ;ו;ת;ו;ר;צ;צ;ח;ב;ם;ת;ע;ר;ה;ו;ם;כ;ת;א;ר;ר;צ;ה;ר;צ;ה;ל;ע;ם;כ;צ;ר;א;ב;ה;מ;ח;ל;מ;ו;א;ב;ת;י;כ;ו;ם;כ;י;ת;ר;ד;ל;ם;ל;ו;ע;ת;ק;ח;ל;ם;כ;ל;ו;י;ה;ו;ת;ו;ר;צ;צ;ח;ב;ו;ע;ק;ת;י;ם;י;נ;ה;כ;ה;ן;ר;ה;א;י;נ;ב;ו;ו;ע;י;ר;ת;א;ל;ו;ו;ע;ק;ת;ת;ל;ה;ק;ה;ת;א;ל;י;ה;ק;ה;ב;ו;ם;ה;י;ע;ס;מ;ל;ו;ע;ק;ת;י;ה;ע;ו;ר;ת;ה;נ;מ;י;ת;ם;י;נ;ח;ה;ת;ו;נ;ח;מ;ה;ו;ע;ס;נ;ו;ת;י;נ;ש;ה;ע;ו;ר;ת;ם;ת;ע;ק;ת;ו;ה;מ;ד;ק;ם;י;נ;ח;ה;ת;ו;נ;ח;מ;ה;ו;ע;ס;נ;ו;ה;ע;ו;ר;ת;ם;ת;ע;ק;ת;ו;ל;א;ר;ש;י;י;פ;ל;א;י;ש;א;ר;ם;י;א;י;ש;נ;ה;ך;י;ל;א;ו;ד;ע;ו;נ;ו;ו;ע;ק;ת;י;ת;ח;א;ב;ם;א;ו;ד;ע;ו;מ;ל;ה;א;ח;ת;פ;ל;א;ה;ד;ע;ה;ל;כ;ך;י;ל;א;ו;ד;ע;ו;נ;ו;ן
י;ל;א;ו;א;ב;צ;ל;ע;ו;ם;ת;א;ב;צ;ל;ן;ב;ו;א;ר;ה;נ;ח;מ;ל;ג;ד;ע;ס;נ;ו;ן;כ;ש;מ;ה;י;א;ש;נ;י;ר;ר;מ;י;נ;ב;ו;ן;ו;ש;ר;ג;י;נ;ב;ו;ע;ס;נ;ו;ן;כ;ש;מ;ה;ד;ר;ו;ה;ו;ן;ו;ל;ח;ן;ב;ב;א;י;ל;א;ן;ל;ו;ב;ז;י;נ;ב;ה;ט;מ;א;ב;צ;ל;ע;ו;ר;ע;ו;צ;ן;ב;ל;א;נ;ת;נ;ר;כ;ש;ש;י;י;נ;ב;ה;ט;מ;א;ב;צ;ל;ע;ו;ב;ד;נ;י;מ;ע;ן;ב;ן;ו;ש;ח;נ;ו;א;ב;צ;ל;ע;ו;ם;ת;א;ב;צ;ל;ה;נ;ש;א;ר;ב;ה;ד;ו;ה;י;י;נ;ב;ה;נ;ח;מ;ל;ג;ד;ע;ס;י;ו;ה;ש;מ;ד;י;ב;ה;ו;ה;י;י;פ;ל;ע;ה;נ;ש;א;ר;ב;ו;ע;ס;י;ו;ן;ר;א;פ;ר;ב;ד;מ;ב;ן;נ;ע;ה;ן;כ;ש;י;ו;י;נ;י;ס;ר;ב;ד;מ;מ;ם;ה;י;ע;ס;מ;ל;ל;א;ר;ש;י;י;נ;ב;ו;ע;ס;י;ו;ת;ד;ע;ה;ן;כ;ש;מ;ל;ע;מ;ן;נ;ע;ה;ה;ל;ע;נ;ש;ד;ח;ב;ם;י;ר;ש;ע;ב;י;נ;ש;ה;ש;ד;ח;ב;ת;י;נ;ש;ה;ה;נ;ש;ב;י;ה;י;ו;ם;כ;י;ה;ל;א;ה;ו;ה;י;י;נ;א;ם;כ;י;ה;ל;א;י;נ;פ;ל;ן;ו;ר;כ;ז;ל;ם;כ;ל;ו;י;ה;ו;ם;כ;י;מ;ל;ש;י;ח;ב;ז;ל;ע;ו;ם;כ;י;ת;ל
מ;ר;מ;א;י;ו;ו;ע;ס;י;ו;ם;ת;א;ב;צ;ל;ל;א;ר;ש;י;י;נ;ב;י;ע;ס;מ;ה;ל;א;ן;נ;י;ע;ן;ב;ע;ר;י;ח;א;י;ל;ת;פ;נ;י;נ;ב;ה;ט;מ;א;ב;צ;ל;ע;ו;ן;ר;כ;ע;ן;ב;ל;א;י;ע;ג;פ;ר;ש;א;י;נ;ב;ה;ט;מ;א;ב;צ;ל;ע;ו;י;ד;ש;י;מ;ע;ן;ב;ר;ז;ע;י;ח;א;ו;א;ב;צ;ל;ע;ו;ם;ת;א;ב;צ;ל;ת;נ;ח;מ;ה;ל;כ;ל;ף;ס;א;מ;ן;ד;י;נ;ב;ה;נ;ח;מ;ל;ג;ד;ע;ס;נ;ו;י;נ;ו;ע;ד;ג;ן;ב;ן;ד;י;ב;א;ן;מ;י;נ;ב;י;נ;ב;ה;ט;מ;א;ב;צ;ל;ע;ו;ר;ו;צ;ה;ד;פ;ן;ב;ל;א;י;ל;מ;ג;ה;ש;נ;מ;י;נ;ב;ה;ט;מ;א;ב;צ;ל;ע;ו;ד;ו;ה;י;מ;ע;ן;ב;ע;מ;ש;י;ל;א;ו;א;ב;צ;ל;ע;ו;ם;ת;א;ב;צ;ל;ם;י;ר;פ;א;י;נ;ב;ה;נ;ח;מ;ל;ג;ד;ע;ס;נ;ו;ם;א;ב;ד;ע;ן;כ;ש;מ;ה;ת;א;ו;מ;י;ק;ה;ו;ש;ד;ק;מ;ה;י;א;ש;נ;ם;י;ת;ה;ק;ה;ו;ע;ס;נ;ו;ל;א;ו;ע;ד;ן;ב;ף;ס;י;ל;א;ד;ג;י;נ;ב;ה;ט;מ;א;ב;צ;ל;ע;ו;י;ד;ש;י;ר;ו;צ;ן;ב;ל;א;י;מ;ל;ש;ן;ו;ע;מ;ש;י;נ;ב;ה;ט;מ;א;ב;צ;ל;ע;ו;ר;ו;א;י;ד;ש;ן;ב;ר;ו;צ
ו;ה;י;ה;מ;ו;ק;ה;ש;מ;ר;מ;א;י;ו;ן;ר;א;ה;ע;ס;נ;ב;י;ה;י;ו;ה;נ;ח;מ;ה;ן;מ;ם;ע;ס;נ;ב;ם;מ;ו;י;ם;ה;י;ל;ע;ה;ו;ה;י;ן;נ;ע;ו;ה;ח;ו;נ;מ;ם;ה;ל;ר;ו;ת;ל;ם;י;מ;י;ת;ש;ל;ש;ך;ר;ד;ם;ה;י;נ;פ;ל;ע;ס;נ;ה;ו;ה;י;ת;י;ר;ב;ן;ו;ר;א;ו;ם;י;מ;י;ת;ש;ל;ש;ך;ר;ד;ה;ו;ה;י;ר;ה;מ;ו;ע;ס;י;ו;ך;ל;ו;נ;ב;ט;ה;ו;ו;נ;מ;ע;ה;ו;ה;י;ב;י;ט;י;י;ר;ש;א;א;ו;ה;ה;ב;ו;ט;ה;ה;י;ה;ו;ו;נ;מ;ע;ך;ל;ת;י;כ;ה;י;ה;ו;ם;י;נ;י;ע;ל;ו;נ;ל;ת;י;י;ה;ו;ר;ב;ד;מ;ב;ו;נ;ת;נ;ח;ת;ע;ד;י;ן;כ;ל;ע;י;כ;ו;נ;ת;א;ב;ז;ע;ת;א;נ;ל;א;ר;מ;א;י;ו;ך;ל;א;י;ת;ד;ל;ו;מ;ל;א;ו;י;צ;ר;א;ל;א;ם;א;י;כ;ך;ל;א;א;ל;ו;י;ל;א;ר;מ;א;י;ו;ל;א;ר;ש;י;ל;ע;ב;ו;ט;ר;ב;ד;ה;ו;ה;י;י;כ;ך;ל;ו;נ;ב;ט;ה;ו;ו;נ;ת;א;ה;כ;ל;ם;כ;ל;ן;ת;א;ו;ת;א;ה;ו;ה;י;ר;מ;א;ר;ש;א;ם;ו;ק;מ;ה;ל;א;ו;נ;ח;נ;א;ם;י;ע;ס;נ;ה;ש;מ;ן;ת;ח;י;נ;י;ד;מ;ה;ל;א;ו;ע;ר;ן;ב;ב;ב;ח;ל;ה;ש
ה;ל;א;י;ת;ל;ב;ל;כ;ן;י;א;ה;ש;ב;י;ו;נ;ש;פ;נ;ה;ת;ע;ו;ם;י;מ;ו;ש;ה;ת;א;ו;ם;י;ל;צ;ב;ה;ת;א;ו;ר;י;צ;ח;ה;ת;א;ו;ם;י;ח;ט;ב;א;ה;ת;א;ו;ם;י;א;ש;ק;ה;ת;א;ם;נ;ח;ם;י;ר;צ;מ;ב;ל;כ;א;נ;ר;ש;א;ה;ג;ד;ה;ת;א;ו;נ;ר;כ;ז;ר;ש;ב;ו;נ;ל;כ;א;י;י;מ;ו;ר;מ;א;י;ו;ל;א;ר;ש;י;י;נ;ב;ם;ג;ו;כ;ב;י;ו;ו;ב;ש;י;ו;ה;ו;א;ת;ו;ו;א;ת;ה;ו;ב;ר;ק;ב;ר;ש;א;ף;ס;פ;ס;א;ה;ו;ה;ו;ה;י;ש;א;ם;ב;ה;ר;ע;ב;י;כ;ה;ר;ע;ב;ת;א;ו;ה;ה;ם;ו;ק;מ;ה;ם;ש;א;ר;ק;י;ו;ש;א;ה;ע;ק;ש;ת;ו;ה;ו;ה;י;ל;א;ה;ש;מ;ל;ל;פ;ת;י;ו;ה;ש;מ;ל;א;ם;ע;ה;ק;ע;צ;י;ו;ה;נ;ח;מ;ה;ה;צ;ק;ב;ל;כ;א;ת;ו;ה;ו;ה;י;ש;א;ם;ב;ר;ע;ב;ת;ו;ו;פ;א;ר;ח;י;ו;ה;ו;ה;י;ע;מ;ש;י;ו;ה;ו;ה;י;י;נ;ז;א;ב;ע;ר;ם;י;נ;נ;א;ת;מ;כ;ם;ע;ה;י;ה;י;ו;ל;א;ר;ש;י;י;פ;ל;א;ת;ו;ב;ב;ר;ה;ו;ה;י;ה;ב;ו;ש;ר;מ;א;י;ה;ח;נ;ב;ו;ך;י;נ;פ;מ;ך;י;א;נ;ש;מ;ו;ס;נ;י;ו;ך;י;ב;י;א;ו;צ;פ;י;ו;ה
ש;ב;י;ל;ן;י;א;מ;ו;י;ת;ב;א;ל;ת;ע;ב;ש;נ;ר;ש;א;ה;מ;ד;א;ה;ל;ע;ק;נ;י;ה;ת;א;ן;מ;א;ה;א;ש;י;ר;ש;א;כ;ך;ק;י;ח;ב;ו;ה;א;ש;י;ל;א;ר;מ;א;ת;י;כ;ו;ה;י;ת;ד;ל;י;י;כ;נ;א;ם;א;ה;ז;ה;ם;ע;ה;ל;כ;ת;א;י;ת;י;ר;ה;י;כ;נ;א;ה;י;ל;ע;ה;ז;ה;ם;ע;ה;ל;כ;א;ש;מ;ת;א;ם;ו;ש;ל;ך;י;נ;י;ע;ב;ן;ח;י;ת;צ;מ;א;ל;ה;מ;ל;ו;ך;ד;ב;ע;ל;ת;ע;ר;ה;ה;מ;ל;ה;ו;ה;י;ל;א;ה;ש;מ;ר;מ;א;י;ו;ע;ר;ה;ש;מ;י;נ;י;ע;ב;ו;ד;א;מ;ה;ו;ה;י;ף;א;ר;ח;י;ו;ו;ל;ה;א;ח;ת;פ;ל;ש;י;א;ו;י;ת;ח;פ;ש;מ;ל;ה;כ;ב;ם;ע;ה;ת;א;ה;ש;מ;ע;מ;ש;י;ו;ו;י;ל;ע;ן;מ;ה;ד;ר;י;ה;ל;י;ל;ה;נ;ח;מ;ה;ל;ע;ל;ט;ה;ת;ד;ר;ב;ו;ן;מ;ש;ה;ד;ש;ל;ם;ע;ט;כ;ו;מ;ע;ט;ה;י;ה;ו;ת;ו;ג;ע;ו;ת;א;ו;ש;ע;ו;ר;ו;ר;פ;ב;ו;ל;ש;ב;ו;ה;כ;ד;מ;ב;ו;כ;ד;ו;א;ם;י;ח;ר;ב;ו;נ;ח;ט;ו;ו;ט;ק;ל;ו;ם;ע;ה;ו;ט;ש;ח;ל;ד;ב;ה;ן;י;ע;כ;ו;נ;י;ע;ו;א;ו;ה;ד;ג;ע;ר;ז;כ;ן;מ;ה;ו;ו;נ;י;נ;י;ע;ן;מ
י;כ;ר;ש;ב;ו;נ;ל;כ;א;י;י;מ;ר;מ;א;ל;ה;ו;ה;י;י;נ;ז;א;ב;ם;ת;י;כ;ב;י;כ;ר;ש;ב;ם;ת;ל;כ;א;ו;ר;ח;מ;ל;ו;ש;ד;ק;ת;ה;ר;מ;א;ת;ם;ע;ה;ל;א;ו;ך;ד;ב;ל;ה;ת;א;א;ש;ת;א;ל;ו;ם;ע;ה;א;ש;מ;ב;ך;ת;א;ו;א;ש;נ;ו;ם;ה;י;ל;ע;י;ת;מ;ש;ו;ך;י;ל;ע;ר;ש;א;ח;ו;ר;ה;ן;מ;י;ת;ל;צ;א;ו;ם;ש;ך;מ;ע;י;ת;ר;ב;ד;ו;י;ת;ד;ר;י;ו;ך;מ;ע;ם;ש;ו;ב;צ;י;ת;ה;ו;ד;ע;ו;מ;ל;ה;א;ל;א;ם;ת;א;ת;ח;ק;ל;ו;ו;י;ר;ט;ש;ו;ם;ע;ה;י;נ;ק;ז;ם;ה;י;כ;ת;ע;ד;י;ר;ש;א;ל;א;ר;ש;י;י;נ;ק;ז;מ;ש;י;א;ם;י;ע;ב;ש;י;ל;ה;פ;ס;א;ה;ש;מ;ל;א;ה;ו;ה;י;ר;מ;א;י;ו;י;ת;ע;ר;ב;ה;א;ר;א;ל;א;ו;ך;י;נ;י;ע;ב;ן;ח;י;ת;א;צ;מ;ם;א;ג;ר;ה;א;נ;י;נ;ג;ר;ה;י;ל;ה;ש;ע;ת;א;ה;כ;כ;ם;א;ו;י;נ;מ;מ;ד;ב;כ;י;כ;ה;ז;ה;ם;ע;ה;ל;כ;ת;א;ת;א;ש;ל;י;ד;ב;ל;י;כ;נ;א;ל;כ;ו;א;א;ל;ה;ל;כ;א;נ;ו;ר;ש;ב;ו;נ;ל;ה;נ;ת;ר;מ;א;ל;י;ל;ע;ו;כ;ב;י;י;כ;ה;ז;ה;ם;ע;ה;ל;כ;ל;ת;ת;ל;ר
