(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(134291, 42, 5);[5, 40, 300, 10, 8];המשיח;35428;(2, 36, 30, 2, 35428);שמנה;4;(2, 36, 30, 8, 134291);והיו שמנה קרשים ואדניהם כסף ששה עשר אדנים שני אדנים שני אדנים תחת הקרש האחד
(177718, 42, 5);[5, 40, 300, 10, 8];המשיח;47047;(3, 23, 30, 10, 47047);והאבדתי;2;(3, 23, 30, 34, 177718);וכל הנפש אשר תעשה כל מלאכה בעצם היום הזה והאבדתי את הנפש ההוא מקרב עמה
(58831, 51, 5);[5, 40, 300, 10, 8];המשיח;15641;(1, 40, 1, 1, 15641);ויהי;3;(1, 40, 1, 3, 58831);ויהי אחר הדברים האלה חטאו משקה מלך מצרים והאפה לאדניהם למלך מצרים
(115876, 54, 5);[5, 40, 300, 10, 8];המשיח;30632;(2, 26, 12, 2, 30632);העדף;1;(2, 26, 12, 5, 115876);וסרח העדף ביריעת האהל חצי היריעה העדפת תסרח על אחרי המשכן
(300166, 59, 5);[5, 40, 300, 10, 8];המשיח;78767;(5, 31, 26, 11, 78767);יהוה;2;(5, 31, 26, 37, 300166);לקח את ספר התורה הזה ושמתם אתו מצד ארון ברית יהוה אלהיכם והיה שם בך לעד
(123691, 60, 5);[5, 40, 300, 10, 8];המשיח;32620;(2, 30, 13, 12, 32620);גרה;3;(2, 30, 13, 45, 123691);זה יתנו כל העבר על הפקדים מחצית השקל בשקל הקדש עשרים גרה השקל מחצית השקל תרומה ליהוה
(45288, 61, 5);[5, 40, 300, 10, 8];המשיח;12075;(1, 31, 33, 16, 12075);באהל;3;(1, 31, 33, 60, 45288);ויבא לבן באהל יעקב ובאהל לאה ובאהל שתי האמהת ולא מצא ויצא מאהל לאה ויבא באהל רחל
(135522, 66, 5);[5, 40, 300, 10, 8];המשיח;35743;(2, 37, 17, 7, 35743);עשה;3;(2, 37, 17, 25, 135522);ויעש את המנרה זהב טהור מקשה עשה את המנרה ירכה וקנה גביעיה כפתריה ופרחיה ממנה היו
(96387, 67, 5);[5, 40, 300, 10, 8];המשיח;25430;(2, 12, 42, 4, 25430);ליהוה;3;(2, 12, 42, 14, 96387);ליל שמרים הוא ליהוה להוציאם מארץ מצרים הוא הלילה הזה ליהוה שמרים לכל בני ישראל לדרתם
(149241, 68, 5);[5, 40, 300, 10, 8];המשיח;39373;(3, 7, 7, 5, 39373);להם;2;(3, 7, 7, 18, 149241);כחטאת כאשם תורה אחת להם הכהן אשר יכפר בו לו יהיה
(87377, 69, 5);[5, 40, 300, 10, 8];המשיח;23039;(2, 7, 19, 27, 23039);והיה;4;(2, 7, 19, 96, 87377);ויאמר יהוה אל משה אמר אל אהרן קח מטך ונטה ידך על מימי מצרים על נהרתם על יאריהם ועל אגמיהם ועל כל מקוה מימיהם ויהיו דם והיה דם בכל ארץ מצרים ובעצים ובאבנים
(236945, 73, 5);[5, 40, 300, 10, 8];המשיח;62388;(4, 29, 7, 13, 62388);מלאכה;5;(4, 29, 7, 55, 236945);ובעשור לחדש השביעי הזה מקרא קדש יהיה לכם ועניתם את נפשתיכם כל מלאכה לא תעשו
(99738, 75, 5);[5, 40, 300, 10, 8];המשיח;26308;(2, 14, 29, 8, 26308);להם;2;(2, 14, 29, 32, 99738);ובני ישראל הלכו ביבשה בתוך הים והמים להם חמה מימינם ומשמאלם
(133587, 76, 5);[5, 40, 300, 10, 8];המשיח;35257;(2, 36, 14, 10, 35257);עשה;3;(2, 36, 14, 40, 133587);ויעש יריעת עזים לאהל על המשכן עשתי עשרה יריעת עשה אתם
(142957, 77, 5);[5, 40, 300, 10, 8];המשיח;37679;(3, 2, 9, 2, 37679);הכהן;3;(3, 2, 9, 8, 142957);והרים הכהן מן המנחה את אזכרתה והקטיר המזבחה אשה ריח ניחח ליהוה
(217062, 78, 5);[5, 40, 300, 10, 8];המשיח;57213;(4, 16, 33, 13, 57213);הקהל;3;(4, 16, 33, 50, 217062);וירדו הם וכל אשר להם חיים שאלה ותכס עליהם הארץ ויאבדו מתוך הקהל
(115191, 83, 5);[5, 40, 300, 10, 8];המשיח;30468;(2, 26, 1, 2, 30468);המשכן;1;(2, 26, 1, 4, 115191);ואת המשכן תעשה עשר יריעת שש משזר ותכלת וארגמן ותלעת שני כרבים מעשה חשב תעשה אתם
(144371, 1, 5);[40, 300, 10, 8, 10];משיחי;38052;(3, 4, 3, 3, 38052);המשיח;2;(3, 4, 3, 8, 144371);אם הכהן המשיח יחטא לאשמת העם והקריב על חטאתו אשר חטא פר בן בקר תמים ליהוה לחטאת
(102778, 2, 5);[40, 300, 10, 8, 10];משיחי;27107;(2, 16, 29, 12, 27107);ביום;4;(2, 16, 29, 36, 102778);ראו כי יהוה נתן לכם השבת על כן הוא נתן לכם ביום הששי לחם יומים שבו איש תחתיו אל יצא איש ממקמו ביום השביעי
(270810, 2, 5);[40, 300, 10, 8, 10];משיחי;71041;(5, 12, 5, 4, 71041);המקום;5;(5, 12, 5, 11, 270810);כי אם אל המקום אשר יבחר יהוה אלהיכם מכל שבטיכם לשום את שמו שם לשכנו תדרשו ובאת שמה
(271178, 2, 5);[40, 300, 10, 8, 10];משיחי;71129;(5, 12, 11, 2, 71129);המקום;5;(5, 12, 11, 9, 271178);והיה המקום אשר יבחר יהוה אלהיכם בו לשכן שמו שם שמה תביאו את כל אשר אנכי מצוה אתכם עולתיכם וזבחיכם מעשרתיכם ותרמת ידכם וכל מבחר נדריכם אשר תדרו ליהוה
(271414, 2, 5);[40, 300, 10, 8, 10];משיחי;71186;(5, 12, 14, 3, 71186);במקום;5;(5, 12, 14, 9, 271414);כי אם במקום אשר יבחר יהוה באחד שבטיך שם תעלה עלתיך ושם תעשה כל אשר אנכי מצוך
(271680, 2, 5);[40, 300, 10, 8, 10];משיחי;71253;(5, 12, 18, 7, 71253);במקום;5;(5, 12, 18, 28, 271680);כי אם לפני יהוה אלהיך תאכלנו במקום אשר יבחר יהוה אלהיך בו אתה ובנך ובתך ועבדך ואמתך והלוי אשר בשעריך ושמחת לפני יהוה אלהיך בכל משלח ידך
(271883, 2, 5);[40, 300, 10, 8, 10];משיחי;71309;(5, 12, 21, 4, 71309);המקום;5;(5, 12, 21, 14, 271883);כי ירחק ממך המקום אשר יבחר יהוה אלהיך לשום שמו שם וזבחת מבקרך ומצאנך אשר נתן יהוה לך כאשר צויתך ואכלת בשעריך בכל אות נפשך
(272170, 2, 5);[40, 300, 10, 8, 10];משיחי;71385;(5, 12, 26, 10, 71385);המקום;5;(5, 12, 26, 36, 272170);רק קדשיך אשר יהיו לך ונדריך תשא ובאת אל המקום אשר יבחר יהוה
(274819, 2, 5);[40, 300, 10, 8, 10];משיחי;72075;(5, 14, 24, 12, 72075);המקום;5;(5, 14, 24, 40, 274819);וכי ירבה ממך הדרך כי לא תוכל שאתו כי ירחק ממך המקום אשר יבחר יהוה אלהיך לשום שמו שם כי יברכך יהוה אלהיך
(274893, 2, 5);[40, 300, 10, 8, 10];משיחי;72094;(5, 14, 25, 8, 72094);המקום;5;(5, 14, 25, 33, 274893);ונתתה בכסף וצרת הכסף בידך והלכת אל המקום אשר יבחר יהוה אלהיך בו
(276353, 2, 5);[40, 300, 10, 8, 10];משיחי;72487;(5, 15, 20, 7, 72487);במקום;5;(5, 15, 20, 31, 276353);לפני יהוה אלהיך תאכלנו שנה בשנה במקום אשר יבחר יהוה אתה וביתך
(276579, 2, 5);[40, 300, 10, 8, 10];משיחי;72545;(5, 16, 2, 7, 72545);במקום;5;(5, 16, 2, 30, 276579);וזבחת פסח ליהוה אלהיך צאן ובקר במקום אשר יבחר יהוה לשכן שמו שם
(276812, 2, 5);[40, 300, 10, 8, 10];משיחי;72611;(5, 16, 6, 4, 72611);המקום;5;(5, 16, 6, 11, 276812);כי אם אל המקום אשר יבחר יהוה אלהיך לשכן שמו שם תזבח את הפסח בערב כבוא השמש מועד צאתך ממצרים
(276888, 2, 5);[40, 300, 10, 8, 10];משיחי;72630;(5, 16, 7, 3, 72630);במקום;5;(5, 16, 7, 15, 276888);ובשלת ואכלת במקום אשר יבחר יהוה אלהיך בו ופנית בבקר והלכת לאהליך
(277158, 2, 5);[40, 300, 10, 8, 10];משיחי;72694;(5, 16, 11, 18, 72694);במקום;5;(5, 16, 11, 83, 277158);ושמחת לפני יהוה אלהיך אתה ובנך ובתך ועבדך ואמתך והלוי אשר בשעריך והגר והיתום והאלמנה אשר בקרבך במקום אשר יבחר יהוה אלהיך לשכן שמו שם
(277347, 2, 5);[40, 300, 10, 8, 10];משיחי;72739;(5, 16, 15, 6, 72739);במקום;5;(5, 16, 15, 26, 277347);שבעת ימים תחג ליהוה אלהיך במקום אשר יבחר יהוה כי יברכך יהוה אלהיך בכל תבואתך ובכל מעשה ידיך והיית אך שמח
(278287, 2, 5);[40, 300, 10, 8, 10];משיחי;72998;(5, 17, 8, 21, 72998);המקום;5;(5, 17, 8, 76, 278287);כי יפלא ממך דבר למשפט בין דם לדם בין דין לדין ובין נגע לנגע דברי ריבת בשעריך וקמת ועלית אל המקום אשר יבחר יהוה אלהיך בו
(279438, 2, 5);[40, 300, 10, 8, 10];משיחי;73310;(5, 18, 6, 17, 73310);המקום;5;(5, 18, 6, 57, 279438);וכי יבא הלוי מאחד שעריך מכל ישראל אשר הוא גר שם ובא בכל אות נפשו אל המקום אשר יבחר יהוה
(289101, 2, 5);[40, 300, 10, 8, 10];משיחי;75925;(5, 26, 2, 18, 75925);המקום;5;(5, 26, 2, 70, 289101);ולקחת מראשית כל פרי האדמה אשר תביא מארצך אשר יהוה אלהיך נתן לך ושמת בטנא והלכת אל המקום אשר יבחר יהוה אלהיך לשכן שמו שם
(302185, 2, 5);[40, 300, 10, 8, 10];משיחי;79286;(5, 32, 41, 12, 79286);אשלם;4;(5, 32, 41, 49, 302185);אם שנותי ברק חרבי ותאחז במשפט ידי אשיב נקם לצרי ולמשנאי אשלם
(256605, 8, 5);[40, 300, 10, 8, 10];משיחי;67418;(5, 4, 5, 17, 67418);שמה;2;(5, 4, 5, 66, 256605);ראה למדתי אתכם חקים ומשפטים כאשר צוני יהוה אלהי לעשות כן בקרב הארץ אשר אתם באים שמה לרשתה
(232744, 9, 5);[40, 300, 10, 8, 10];משיחי;61344;(4, 26, 38, 12, 61344);האחירמי;6;(4, 26, 38, 62, 232744);בני בנימן למשפחתם לבלע משפחת הבלעי לאשבל משפחת האשבלי לאחירם משפחת האחירמי
(112702, 10, 5);[40, 300, 10, 8, 10];משיחי;29837;(2, 24, 4, 13, 29837);ושתים;5;(2, 24, 4, 48, 112702);ויכתב משה את כל דברי יהוה וישכם בבקר ויבן מזבח תחת ההר ושתים עשרה מצבה לשנים עשר שבטי ישראל
(7820, 13, 5);[40, 300, 10, 8, 10];משיחי;2091;(1, 6, 20, 7, 2091);רמש;2;(1, 6, 20, 29, 7820);מהעוף למינהו ומן הבהמה למינה מכל רמש האדמה למינהו שנים מכל יבאו אליך להחיות
(149508, 14, 5);[40, 300, 10, 8, 10];משיחי;39442;(3, 7, 12, 18, 39442);מרבכת;1;(3, 7, 12, 72, 149508);אם על תודה יקריבנו והקריב על זבח התודה חלות מצות בלולת בשמן ורקיקי מצות משחים בשמן וסלת מרבכת חלת בלולת בשמן
(194318, 15, 5);[40, 300, 10, 8, 10];משיחי;51242;(4, 4, 31, 5, 51242);עבדתם;5;(4, 4, 31, 21, 194318);וזאת משמרת משאם לכל עבדתם באהל מועד קרשי המשכן ובריחיו ועמודיו ואדניו
(177850, 16, 5);[40, 300, 10, 8, 10];משיחי;47080;(3, 23, 33, 4, 47080);משה;1;(3, 23, 33, 12, 177850);וידבר יהוה אל משה לאמר
(82881, 18, 5);[40, 300, 10, 8, 10];משיחי;21866;(2, 4, 19, 1, 21866);ויאמר;4;(2, 4, 19, 4, 82881);ויאמר יהוה אל משה במדין לך שב מצרים כי מתו כל האנשים המבקשים את נפשך
(196991, 26, 5);[40, 300, 10, 8, 10];משיחי;51937;(4, 6, 1, 5, 51937);לאמר;3;(4, 6, 1, 17, 196991);וידבר יהוה אל משה לאמר
(100936, 28, 5);[40, 300, 10, 8, 10];משיחי;26618;(2, 15, 25, 11, 26618);המים;4;(2, 15, 25, 44, 100936);ויצעק אל יהוה ויורהו יהוה עץ וישלך אל המים וימתקו המים שם שם לו חק ומשפט ושם נסהו
(105396, 40, 5);[40, 300, 10, 8, 10];משיחי;27816;(2, 18, 23, 7, 27816);אלהים;5;(2, 18, 23, 24, 105396);אם את הדבר הזה תעשה וצוך אלהים ויכלת עמד וגם כל העם הזה על מקמו יבא בשלום
(133377, 40, 5);[40, 300, 10, 8, 10];משיחי;35208;(2, 36, 11, 9, 35208);במחברת;2;(2, 36, 11, 33, 133377);ויעש ללאת תכלת על שפת היריעה האחת מקצה במחברת כן עשה בשפת היריעה הקיצונה במחברת השנית
(51079, 44, 5);[40, 300, 10, 8, 10];משיחי;13610;(1, 35, 5, 6, 13610);הערים;5;(1, 35, 5, 24, 51079);ויסעו ויהי חתת אלהים על הערים אשר סביבותיהם ולא רדפו אחרי בני יעקב
(75615, 44, 5);[40, 300, 10, 8, 10];משיחי;19967;(1, 49, 9, 11, 19967);מי;1;(1, 49, 9, 41, 75615);גור אריה יהודה מטרף בני עלית כרע רבץ כאריה וכלביא מי יקימנו
(133122, 48, 5);[40, 300, 10, 8, 10];משיחי;35143;(2, 36, 7, 1, 35143);והמלאכה;3;(2, 36, 7, 3, 133122);והמלאכה היתה דים לכל המלאכה לעשות אתה והותר
(242691, 50, 5);[40, 300, 10, 8, 10];משיחי;63850;(4, 32, 14, 2, 63850);קמתם;2;(4, 32, 14, 6, 242691);והנה קמתם תחת אבתיכם תרבות אנשים חטאים לספות עוד על חרון אף יהוה אל ישראל
(60428, 51, 5);[40, 300, 10, 8, 10];משיחי;16047;(1, 41, 8, 10, 16047);מצרים;5;(1, 41, 8, 41, 60428);ויהי בבקר ותפעם רוחו וישלח ויקרא את כל חרטמי מצרים ואת כל חכמיה ויספר פרעה להם את חלמו ואין פותר אותם לפרעה
(112472, 51, 5);[40, 300, 10, 8, 10];משיחי;29776;(2, 24, 1, 2, 29776);משה;1;(2, 24, 1, 4, 112472);ואל משה אמר עלה אל יהוה אתה ואהרן נדב ואביהוא ושבעים מזקני ישראל והשתחויתם מרחק
(54324, 54, 5);[40, 300, 10, 8, 10];משיחי;14470;(1, 37, 6, 1, 14470);ויאמר;4;(1, 37, 6, 4, 54324);ויאמר אליהם שמעו נא החלום הזה אשר חלמתי
(9258, 55, 5);[40, 300, 10, 8, 10];משיחי;2483;(1, 8, 3, 2, 2483);המים;4;(1, 8, 3, 9, 9258);וישבו המים מעל הארץ הלוך ושוב ויחסרו המים מקצה חמשים ומאת יום
(126515, 56, 5);[40, 300, 10, 8, 10];משיחי;33361;(2, 32, 13, 16, 33361);השמים;3;(2, 32, 13, 68, 126515);זכר לאברהם ליצחק ולישראל עבדיך אשר נשבעת להם בך ותדבר אלהם ארבה את זרעכם ככוכבי השמים וכל הארץ הזאת אשר אמרתי אתן לזרעכם ונחלו לעלם
(301330, 58, 5);[40, 300, 10, 8, 10];משיחי;79062;(5, 32, 20, 15, 79062);בם;2;(5, 32, 20, 53, 301330);ויאמר אסתירה פני מהם אראה מה אחריתם כי דור תהפכת המה בנים לא אמן בם
(201217, 59, 5);[40, 300, 10, 8, 10];משיחי;53051;(4, 7, 66, 8, 53051);עמישדי;2;(4, 7, 66, 30, 201217);ביום העשירי נשיא לבני דן אחיעזר בן עמישדי
(231976, 64, 5);[40, 300, 10, 8, 10];משיחי;61179;(4, 26, 21, 7, 61179);לחמול;3;(4, 26, 21, 30, 231976);ויהיו בני פרץ לחצרן משפחת החצרני לחמול משפחת החמולי
(245741, 69, 5);[40, 300, 10, 8, 10];משיחי;64592;(4, 33, 51, 5, 64592);ואמרת;3;(4, 33, 51, 16, 245741);דבר אל בני ישראל ואמרת אלהם כי אתם עברים את הירדן אל ארץ כנען
(263973, 74, 5);[40, 300, 10, 8, 10];משיחי;69298;(5, 7, 24, 2, 69298);מלכיהם;1;(5, 7, 24, 5, 263973);ונתן מלכיהם בידך והאבדת את שמם מתחת השמים לא יתיצב איש בפניך עד השמדך אתם
(99813, 75, 5);[40, 300, 10, 8, 10];משיחי;26327;(2, 14, 30, 16, 26327);הים;3;(2, 14, 30, 58, 99813);ויושע יהוה ביום ההוא את ישראל מיד מצרים וירא ישראל את מצרים מת על שפת הים
(281497, 78, 5);[40, 300, 10, 8, 10];משיחי;73874;(5, 20, 1, 14, 73874);מהם;1;(5, 20, 1, 43, 281497);כי תצא למלחמה על איבך וראית סוס ורכב עם רב ממך לא תירא מהם כי יהוה אלהיך עמך המעלך מארץ מצרים
(130159, 80, 5);[40, 300, 10, 8, 10];משיחי;34358;(2, 34, 21, 2, 34358);ימים;4;(2, 34, 21, 7, 130159);ששת ימים תעבד וביום השביעי תשבת בחריש ובקציר תשבת
(65545, 81, 5);[40, 300, 10, 8, 10];משיחי;17388;(1, 43, 10, 3, 17388);התמהמהנו;5;(1, 43, 10, 11, 65545);כי לולא התמהמהנו כי עתה שבנו זה פעמים
(96757, 81, 5);[40, 300, 10, 8, 10];משיחי;25535;(2, 12, 51, 3, 25535);היום;4;(2, 12, 51, 12, 96757);ויהי בעצם היום הזה הוציא יהוה את בני ישראל מארץ מצרים על צבאתם
(230093, 81, 5);[40, 300, 10, 8, 10];משיחי;60713;(4, 24, 23, 7, 60713);משמו;1;(4, 24, 23, 23, 230093);וישא משלו ויאמר אוי מי יחיה משמו אל
(180512, 88, 5);[40, 300, 10, 8, 10];משיחי;47765;(3, 25, 19, 4, 47765);ואכלתם;6;(3, 25, 19, 19, 180512);ונתנה הארץ פריה ואכלתם לשבע וישבתם לבטח עליה
(726, 89, 5);[40, 300, 10, 8, 10];משיחי;186;(1, 1, 16, 2, 186);אלהים;5;(1, 1, 16, 9, 726);ויעש אלהים את שני המארת הגדלים את המאור הגדל לממשלת היום ואת המאור הקטן לממשלת הלילה ואת הכוכבים
(303176, 89, 5);[40, 300, 10, 8, 10];משיחי;79556;(5, 33, 9, 1, 79556);האמר;3;(5, 33, 9, 3, 303176);האמר לאביו ולאמו לא ראיתיו ואת אחיו לא הכיר ואת בנו לא ידע כי שמרו אמרתך ובריתך ינצרו
(5497, 92, 5);[40, 300, 10, 8, 10];משיחי;1470;(1, 5, 2, 8, 1470);שמם;3;(1, 5, 2, 30, 5497);זכר ונקבה בראם ויברך אתם ויקרא את שמם אדם ביום הבראם
(26826, 98, 5);[40, 300, 10, 8, 10];משיחי;7160;(1, 21, 31, 4, 7160);למקום;5;(1, 21, 31, 12, 26826);על כן קרא למקום ההוא באר שבע כי שם נשבעו שניהם
(14662, 100, 5);[40, 300, 10, 8, 10];משיחי;3927;(1, 12, 10, 8, 3927);שם;2;(1, 12, 10, 31, 14662);ויהי רעב בארץ וירד אברם מצרימה לגור שם כי כבד הרעב בארץ
(144371, 1, 4);[40, 300, 10, 8];משיח;38052;(3, 4, 3, 3, 38052);המשיח;2;(3, 4, 3, 8, 144371);אם הכהן המשיח יחטא לאשמת העם והקריב על חטאתו אשר חטא פר בן בקר תמים ליהוה לחטאת
(144500, 1, 4);[40, 300, 10, 8];משיח;38089;(3, 4, 5, 3, 38089);המשיח;2;(3, 4, 5, 10, 144500);ולקח הכהן המשיח מדם הפר והביא אתו אל אהל מועד
(145151, 1, 4);[40, 300, 10, 8];משיח;38270;(3, 4, 16, 3, 38270);המשיח;2;(3, 4, 16, 11, 145151);והביא הכהן המשיח מדם הפר אל אהל מועד
(148590, 1, 4);[40, 300, 10, 8];משיח;39199;(3, 6, 15, 2, 39199);המשיח;2;(3, 6, 15, 7, 148590);והכהן המשיח תחתיו מבניו יעשה אתה חק עולם ליהוה כליל תקטר
(46867, 2, 4);[40, 300, 10, 8];משיח;12491;(1, 32, 8, 15, 12491);והגמלים;7;(1, 32, 8, 54, 46867);ויירא יעקב מאד ויצר לו ויחץ את העם אשר אתו ואת הצאן ואת הבקר והגמלים לשני מחנות
(102778, 2, 4);[40, 300, 10, 8];משיח;27107;(2, 16, 29, 12, 27107);ביום;4;(2, 16, 29, 36, 102778);ראו כי יהוה נתן לכם השבת על כן הוא נתן לכם ביום הששי לחם יומים שבו איש תחתיו אל יצא איש ממקמו ביום השביעי
(145568, 2, 4);[40, 300, 10, 8];משיח;38385;(3, 4, 24, 8, 38385);במקום;5;(3, 4, 24, 29, 145568);וסמך ידו על ראש השעיר ושחט אתו במקום אשר ישחט את העלה לפני יהוה חטאת הוא
(146090, 2, 4);[40, 300, 10, 8];משיח;38521;(3, 4, 33, 10, 38521);במקום;5;(3, 4, 33, 36, 146090);וסמך את ידו על ראש החטאת ושחט אתה לחטאת במקום אשר ישחט את העלה
(148996, 2, 4);[40, 300, 10, 8];משיח;39308;(3, 7, 2, 1, 39308);במקום;5;(3, 7, 2, 5, 148996);במקום אשר ישחטו את העלה ישחטו את האשם ואת דמו יזרק על המזבח סביב
(161959, 2, 4);[40, 300, 10, 8];משיח;42788;(3, 14, 13, 4, 42788);במקום;5;(3, 14, 13, 15, 161959);ושחט את הכבש במקום אשר ישחט את החטאת ואת העלה במקום הקדש כי כחטאת האשם הוא לכהן קדש קדשים הוא
(236183, 2, 4);[40, 300, 10, 8];משיח;62204;(4, 28, 21, 7, 62204);הכבשים;6;(4, 28, 21, 33, 236183);עשרון עשרון תעשה לכבש האחד לשבעת הכבשים
(238182, 2, 4);[40, 300, 10, 8];משיח;62668;(4, 29, 33, 7, 62668);כמשפטם;6;(4, 29, 33, 41, 238182);ומנחתם ונסכהם לפרים לאילם ולכבשים במספרם כמשפטם
(246904, 2, 4);[40, 300, 10, 8];משיח;64890;(4, 34, 17, 3, 64890);האנשים;6;(4, 34, 17, 13, 246904);אלה שמות האנשים אשר ינחלו לכם את הארץ אלעזר הכהן ויהושע בן נון
(270810, 2, 4);[40, 300, 10, 8];משיח;71041;(5, 12, 5, 4, 71041);המקום;5;(5, 12, 5, 11, 270810);כי אם אל המקום אשר יבחר יהוה אלהיכם מכל שבטיכם לשום את שמו שם לשכנו תדרשו ובאת שמה
(271178, 2, 4);[40, 300, 10, 8];משיח;71129;(5, 12, 11, 2, 71129);המקום;5;(5, 12, 11, 9, 271178);והיה המקום אשר יבחר יהוה אלהיכם בו לשכן שמו שם שמה תביאו את כל אשר אנכי מצוה אתכם עולתיכם וזבחיכם מעשרתיכם ותרמת ידכם וכל מבחר נדריכם אשר תדרו ליהוה
(271414, 2, 4);[40, 300, 10, 8];משיח;71186;(5, 12, 14, 3, 71186);במקום;5;(5, 12, 14, 9, 271414);כי אם במקום אשר יבחר יהוה באחד שבטיך שם תעלה עלתיך ושם תעשה כל אשר אנכי מצוך
(271680, 2, 4);[40, 300, 10, 8];משיח;71253;(5, 12, 18, 7, 71253);במקום;5;(5, 12, 18, 28, 271680);כי אם לפני יהוה אלהיך תאכלנו במקום אשר יבחר יהוה אלהיך בו אתה ובנך ובתך ועבדך ואמתך והלוי אשר בשעריך ושמחת לפני יהוה אלהיך בכל משלח ידך
(271883, 2, 4);[40, 300, 10, 8];משיח;71309;(5, 12, 21, 4, 71309);המקום;5;(5, 12, 21, 14, 271883);כי ירחק ממך המקום אשר יבחר יהוה אלהיך לשום שמו שם וזבחת מבקרך ומצאנך אשר נתן יהוה לך כאשר צויתך ואכלת בשעריך בכל אות נפשך
